,Unnamed: 0,key,bandera_id,lat,lng,sucursalnombre,id_,sucursaltipo,provincia,promo1_descripcion,promo1_precio,preciolista,promo2_descripcion,promo2_precio,actualizadohoy,direccion,banderadescripcion,localidad,comerciorazonsocial,comercioid,marca,nombre,presentacion,fecha,Cluster
1144691,1144691,sucursales,1,-34.6424371,-58.4358917,368 - PARQUE CHACABUCO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Cobo 1477 ( Parque Chacabuco) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144692,1144692,sucursales,1,-34.6226946,-58.4315565,369 - FLORES,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Juan B.Alberdi 2859 ( Flores) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144693,1144693,sucursales,1,-34.4978183,-58.4892685,37 - VICENTE LOPEZ,7792180001641,Autoservicio,AR-B,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Cl Rawson 3773,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144694,1144694,sucursales,1,-34.6377738,-58.4241346,370 - PARQUE CHACABUCO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Avla Plata 1976 (Boedo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144695,1144695,sucursales,1,-34.6091824,-58.4618177,371 - VILLA GENERAL MITRE,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Tte.Gral.Donato Alvarez 1532/38 ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144696,1144696,sucursales,1,-34.5532062,-58.4647421,375 - NÚÑEZ,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Cabildo 3140 (Nuñez) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144697,1144697,sucursales,1,-34.6594782,-58.4286401,377 - VILLA SOLDATI,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Intendente Francisco Rabanal 2261 (Villa Soldati) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144698,1144698,sucursales,1,-34.5698385,-58.4322732,378 - PALERMO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Ortega Y Gassete Jose 1786 (Palermo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144699,1144699,sucursales,1,-34.6286214,-58.5058549,379 - VILLA URQUIZA,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Lope De Vega 1155 (Velez Sarfield) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144700,1144700,sucursales,1,-34.5944326,-58.4438175,380 - VILLA CRESPO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Juan B. Justo 2540 (Villa Crespo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144701,1144701,sucursales,1,-34.6325699,-58.4627288,381 - FLORES,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Pedernera 282 (Flores) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144702,1144702,sucursales,1,-34.6199615,-58.4323637,382 - CABALLITO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Guayaquil 264 (Caballito) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144703,1144703,sucursales,1,-34.6337695,-58.4816573,383 - MATADEROS,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Rivadavia 8378 (Velez Sarsfield) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144704,1144704,sucursales,1,-34.6036515,-58.405234,384 - BALVANERA,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Pueyrredon 576 (Balvanera) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144705,1144705,sucursales,1,-34.6764626,-58.4933966,386 - VILLA LUGANO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Montiel 3829 (Villa Lugano) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144706,1144706,sucursales,1,-34.6530744,-58.4814134,387 - PARQUE AVELLANEDA,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Olivera 1268 (Villa Lugano) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144707,1144707,sucursales,1,-34.6262843,-58.4569877,389 - FLORES,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Boyaca 37 (Flores) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144708,1144708,sucursales,1,-35.0530892,-58.7606411,39 - CAÑUELAS,7792180001641,Autoservicio,AR-B,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Cl Rivadavia 800,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144709,1144709,sucursales,1,-34.6306283,-58.4692321,390 - FLORES,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Rivadavia 7370 (Flores) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144710,1144710,sucursales,1,-34.6182691,-58.476016,391 - VILLA SANTA RITA,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Avnazca(Villa Santa Rita) 1316,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144711,1144711,sucursales,1,-34.607513,-58.4028388,392 - BALVANERA,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Tte.Gral.Juan Domingo Peron (Balvanera) 2560,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144712,1144712,sucursales,1,-34.5580778,-58.4669991,393 - NÚÑEZ,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Cramer 2875 (Belgrano) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144713,1144713,sucursales,1,-34.6273133,-58.4286401,394 - PARQUE CHACABUCO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Directorio 134 (Caballito) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144714,1144714,sucursales,1,-34.5795405,-58.4310392,395 - PALERMO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Fitz Roy 2292 (Palermo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144715,1144715,sucursales,1,-34.5978334,-58.442373,396 - VILLA CRESPO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Gurruchaga 431 (Villa Crespo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144716,1144716,sucursales,1,-34.6034002,-58.4100788,397 - BALVANERA,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Dr.Tomas M.De Anchorena 541 (Balvanera) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144717,1144717,sucursales,1,-34.6369605,-58.4045551,4 - PARQUE PATRICIOS,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Cl Caseros 2938,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144718,1144718,sucursales,1,-34.891004,-58.566485,40 - EZEIZA,7792180001641,Autoservicio,AR-B,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Cl Guillermo Gaddini 109,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144719,1144719,sucursales,1,-34.6021724,-58.3767232,400 - SAN TELMO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Maipu 512(San Nicolas) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144720,1144720,sucursales,1,-34.5733048,-58.4220692,402 - PALERMO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Juan Francisco Segui 4668 ( Palermo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144721,1144721,sucursales,1,-34.6372315,-58.4157757,403 - BOEDO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Avchiclana 3683 ( Boedo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144722,1144722,sucursales,1,-34.668423,-58.486858,404 - VILLA LUGANO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Murguiondo 3236 ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144723,1144723,sucursales,1,-34.6440309,-58.373563,405 - BARRACAS,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Avmontes De Oca 1438 (Barracas) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144724,1144724,sucursales,1,-34.5637332,-58.4567305,407 - NÚÑEZ,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Ciudad De La Paz 1984 (Belgrano) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144725,1144725,sucursales,1,-34.5905692,-58.4244299,408 - PALERMO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Raul Scalabrini Ortiz 1647 (Palermo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144726,1144726,sucursales,1,-34.6299045,-58.3891921,409 - FLORES,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Jose Bonifacio 1773 (Flores) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144727,1144727,sucursales,1,-34.8702073,-57.8808734,41 - BERISSO,7792180001641,Autoservicio,AR-B,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Cl Montevideo 1020,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144728,1144728,sucursales,1,-34.6119685,-58.5279779,410 - VILLA DEVOTO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Lope De Vega 3472 ( Villa Devoto) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144729,1144729,sucursales,1,-34.6467684,-58.5140065,411 - LINIERS,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Patron 6273 ( Liniers) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144730,1144730,sucursales,1,-34.5727565,-58.4883282,412 - VILLA URQUIZA,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Triunvirato 4933 ( Villa Urquiza) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144731,1144731,sucursales,1,-34.5585404,-58.4603022,413 - NÚÑEZ,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Monroe 2442 (Belgrano) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144732,1144732,sucursales,1,-34.577198,-58.4599651,414 - COLEGIALES,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Elcano 3521 (Colegiales) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144733,1144733,sucursales,1,-34.5976686,-58.3781834,415 - RETIRO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Paraguay 788 (Retiro) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144734,1144734,sucursales,1,-34.5672438,-58.4502161,417 - COLEGIALES,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Cabildo 1426 (Colegiales) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144735,1144735,sucursales,1,-34.5830372,-58.476676,418 - PARQUE CHAS,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av De Los Incas 4701 (Parque Chas) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144736,1144736,sucursales,1,-34.6178053,-58.5020885,42 - VERSALLES,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Cl Alvarez Jonte 4471,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144737,1144737,sucursales,1,-34.583693,-58.4675266,420 - VILLA ORTÚZAR,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Avtriunvirato 3217 ( Villa Ortuza) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144738,1144738,sucursales,1,-34.6136307,-58.3746625,421 - MONSERRAT,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Peru 486 ( Monserrat) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144739,1144739,sucursales,1,-34.6298967,-58.4954224,422 - VÉLEZ SÁRSFIELD,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Justo Doctor Juan Bautista 7533/37/43 (V.Sarfield) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144740,1144740,sucursales,1,-34.5861248,-58.442219,424 - PALERMO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Cordoba 5799 (Palermo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144741,1144741,sucursales,1,-34.5827139,-58.4360493,427 - PALERMO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,El Salvador 5675 (Palermo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144742,1144742,sucursales,1,-34.56768,-58.4428269,428 - PALERMO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Federico Lacroze 2178 (Palermo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144743,1144743,sucursales,1,-34.659422,-58.476611,429 - VILLA LUGANO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Escalada 2341 (Villa Lugano) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144744,1144744,sucursales,1,-34.8742082,-57.8678337,43 - BERISSO,7792180001641,Autoservicio,AR-B,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Cl Montevideo 2181,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144745,1144745,sucursales,1,-34.55308,-58.48897,430 - NÚÑEZ,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Libertador 6144 (Belgrano) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144746,1144746,sucursales,1,-34.600968,-58.435513,431 - VILLA CRESPO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Corrientes 4938 (Villa Crespo) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144747,1144747,sucursales,1,-34.5716404,-58.4831992,435 - VILLA URQUIZA,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av Alvarez Thomas 3210 (Villa Urquiza) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144748,1144748,sucursales,1,-34.612793,-58.42542,436 - ALMAGRO,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Rawson 26 (Almagro) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
1144749,1144749,sucursales,1,-34.609441,-58.386606,439 - MONSERRAT,7792180001641,Autoservicio,AR-C,0% de descuento. Precio Promocional Exclusivo DIA en Sucursales Indicadas Hasta Agotar Stock o Finalice Vigencia.,186.37,186.37,,,True,Av De Mayo 1431 (Monserrat) ,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CAÑUELAS,Aceite de Girasol Cañuelas 900 Cc,900.0 cc,2022-08-24,Cluster 1
