,Unnamed: 0,key,bandera_id,lat,lng,sucursalnombre,id_,sucursaltipo,provincia,promo1_descripcion,promo1_precio,preciolista,promo2_descripcion,promo2_precio,actualizadohoy,direccion,banderadescripcion,localidad,comerciorazonsocial,comercioid,marca,nombre,presentacion,fecha,Cluster
1143504,1143504,sucursales,1,-36.886749319973646,-60.30387032030376,Olavarria I,7790070507389,Supermercado,AR-B,,,429.0,,,True,Av. Pringles 4461,Cooperativa Obrera Limitada de Consumo y Vivienda,Olavarría,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143505,1143505,sucursales,1,-36.89442050512447,-60.31632113463274,Olavarria II,7790070507389,Supermercado,AR-B,,,429.0,,,True,Necochea 3203,Cooperativa Obrera Limitada de Consumo y Vivienda,Olavarría,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143506,1143506,sucursales,1,-38.56530038410667,-58.72602722949972,Necochea I,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. 59 1202,Cooperativa Obrera Limitada de Consumo y Vivienda,Necochea,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143507,1143507,sucursales,1,-38.55631807854196,-58.74200582838057,Necochea II,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. 58 3059,Cooperativa Obrera Limitada de Consumo y Vivienda,Necochea,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143508,1143508,sucursales,1,-38.7225,-62.289499999999975,B° Noroeste,7790070507389,Supermercado,AR-B,,,417.0,,,True,Avellaneda 826,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143509,1143509,sucursales,1,-37.67561636653722,-59.805969035720864,Benito Juarez,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. Mitre 87,Cooperativa Obrera Limitada de Consumo y Vivienda,Benito Juarez,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143510,1143510,sucursales,1,-38.099077562900334,-62.21948575999704,Tornquist,7790070507389,Supermercado,AR-B,,,442.0,,,True,España 144,Cooperativa Obrera Limitada de Consumo y Vivienda,Tornquist,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143511,1143511,sucursales,1,-38.6986,-62.2441,Hiper Shopping,7790070507389,Hipermercado,AR-B,,,417.0,,,True,Sarmiento 2153,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143512,1143512,sucursales,1,-38.994921652439295,-64.09936720119731,Rio Colorado,7790070507389,Supermercado,AR-R,,,438.0,,,True,Av. San Martín 879,Cooperativa Obrera Limitada de Consumo y Vivienda,Río Colorado,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143513,1143513,sucursales,1,-38.72810880771607,-62.22958583068851,B° Villa Libre,7790070507389,Supermercado,AR-B,,,417.0,,,True,Láinez 2251,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143514,1143514,sucursales,1,-38.3706,-60.268,Tres Arroyos III,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. Belgrano 838,Cooperativa Obrera Limitada de Consumo y Vivienda,Tres Arroyos,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143515,1143515,sucursales,1,-38.7055,-62.3028,B° Richieri,7790070507389,Supermercado,AR-B,,,417.0,,,True,Almafuerte 2544,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143516,1143516,sucursales,1,-37.97666059690332,-61.35982382271322,Hipervisión,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. 25 De Mayo 1565,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Pringles,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143517,1143517,sucursales,1,-37.9854,-61.354,Visión I,7790070507389,Supermercado,AR-B,,,442.0,,,True,Mitre 999,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Pringles,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143518,1143518,sucursales,1,-38.7417,-62.2672,Villa Ressia,7790070507389,Supermercado,AR-B,,,417.0,,,True,Tte. Farías 1283,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143519,1143519,sucursales,1,-38.71971751065668,-62.26284139881136,Centro,7790070507389,Hipermercado,AR-B,,,417.0,,,True,Belgrano 45,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143520,1143520,sucursales,1,-37.37872927469224,-64.60075950635655,General Acha,7790070507389,Supermercado,AR-L,,,442.0,,,True,Don Bosco 582,Cooperativa Obrera Limitada de Consumo y Vivienda,General Acha,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143521,1143521,sucursales,1,-38.7144,-62.262,Yrigoyen,7790070507389,Supermercado,AR-B,,,417.0,,,True,H. Yrigoyen 361,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143522,1143522,sucursales,1,-38.6987,-62.2114,B° Patagonia,7790070507389,Supermercado,AR-B,,,417.0,,,True,14 De Julio 4099,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143523,1143523,sucursales,1,-37.25074912158641,-61.263395190271694,Lamadrid,7790070507389,Supermercado,AR-B,,,442.0,,,True,Azcuénaga 638,Cooperativa Obrera Limitada de Consumo y Vivienda,General La Madrid,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143524,1143524,sucursales,1,-38.88662018086889,-62.07033719139872,Punta Alta IV,7790070507389,Supermercado,AR-B,,,417.0,,,True,Saavedra 55,Cooperativa Obrera Limitada de Consumo y Vivienda,Punta Alta,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143525,1143525,sucursales,1,-38.82401733188616,-68.06949687170714,Cinco Saltos,7790070507389,Supermercado,AR-R,,,438.0,,,True,Av. Roca 998,Cooperativa Obrera Limitada de Consumo y Vivienda,Cinco Saltos,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143526,1143526,sucursales,1,-36.90082972971168,-60.33149707323901,Olavarria III,7790070507389,Supermercado,AR-B,,,429.0,,,True,Rivadavia 1751,Cooperativa Obrera Limitada de Consumo y Vivienda,Olavarría,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143527,1143527,sucursales,1,-38.72414512676858,-62.276518136698655,BARRIO ALMAFUERTE,7790070507389,Supermercado,AR-B,,,417.0,,,True,9 De Julio 136 136,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143528,1143528,sucursales,1,-39.02770092079763,-67.58329921964105,Gral. Roca I,7790070507389,Hipermercado,AR-R,,,438.0,,,True,Tucumán 1330,Cooperativa Obrera Limitada de Consumo y Vivienda,General Roca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143529,1143529,sucursales,1,-39.02938240761715,-67.56962531808313,Gral. Roca II,7790070507389,Supermercado,AR-R,,,438.0,,,True,Tucumán 358,Cooperativa Obrera Limitada de Consumo y Vivienda,General Roca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143530,1143530,sucursales,1,-39.02739879073728,-67.55879992249902,Gral. Roca III,7790070507389,Supermercado,AR-R,,,438.0,,,True,La Plata 402,Cooperativa Obrera Limitada de Consumo y Vivienda,General Roca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143531,1143531,sucursales,1,-39.09347861748355,-67.08476138281554,Villa Regina,7790070507389,Supermercado,AR-R,,,438.0,,,True,Av. Rivadavia Y Sarmiento 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Villa Regina,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143532,1143532,sucursales,1,-39.09879094433691,-67.08613199162215,Villa Regina II,7790070507389,Supermercado,AR-R,,,438.0,,,True,Las Heras 295,Cooperativa Obrera Limitada de Consumo y Vivienda,Villa Regina,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143533,1143533,sucursales,1,-38.93591736352952,-67.98749637770385,Cipolletti I,7790070507389,Supermercado,AR-R,,,438.0,,,True,Brentana 621,Cooperativa Obrera Limitada de Consumo y Vivienda,Cipolletti,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143534,1143534,sucursales,1,-39.29197676335891,-65.66069615053863,Choele Choel I,7790070507389,Supermercado,AR-R,,,438.0,,,True,Avallaneda 872,Cooperativa Obrera Limitada de Consumo y Vivienda,Choele Choel,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143535,1143535,sucursales,1,-36.6328,-64.3046,Santa Rosa,7790070507389,Supermercado,AR-L,,,429.0,,,True,Trenel 1735,Cooperativa Obrera Limitada de Consumo y Vivienda,Santa Rosa,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143536,1143536,sucursales,1,-38.8816,-62.0847,Puerto Belgrano,7790070507389,Hipermercado,AR-B,,,417.0,,,True,Av. A La Estación 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Puerto Belgrano,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143537,1143537,sucursales,1,-38.82481520164966,-68.13929164396541,Centenario 1,7790070507389,Supermercado,AR-Q,,,438.0,,,True,Honduras 1111,Cooperativa Obrera Limitada de Consumo y Vivienda,Centenario,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143538,1143538,sucursales,1,-38.48431716279868,-61.892693142128,Cabildo,7790070507389,Supermercado,AR-B,,,429.0,,,True,Vieytes Y Azcuénaga 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Cabildo,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143539,1143539,sucursales,1,-38.82867754894124,-68.12996515596751,Centenario 2,7790070507389,Supermercado,AR-Q,,,438.0,,,True,Ingeniero Ballester 740,Cooperativa Obrera Limitada de Consumo y Vivienda,Centenario,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143540,1143540,sucursales,1,-38.8312350581498,-68.12051403520854,Centenario 3,7790070507389,Supermercado,AR-Q,,,438.0,,,True,San Martín 245,Cooperativa Obrera Limitada de Consumo y Vivienda,Centenario,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143541,1143541,sucursales,1,-36.75774035049233,-62.505685073337816,Casbas,7790070507389,Autoservicio,AR-B,,,429.0,,,True,Avcaride Y Sarmiento 0,Cooperativa Obrera Limitada de Consumo y Vivienda,Casbas,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143542,1143542,sucursales,1,-35.666879647168656,-63.77597430949379,Gral. Pico,7790070507389,Supermercado,AR-L,,,429.0,,,True,Calle N°1 Oeste 698,Cooperativa Obrera Limitada de Consumo y Vivienda,General Pico,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143543,1143543,sucursales,1,-36.62680105632192,-64.28720752117282,Santa Rosa II,7790070507389,Supermercado,AR-L,,,429.0,,,True,Av. Roque Saenz Peña 899,Cooperativa Obrera Limitada de Consumo y Vivienda,Santa Rosa,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143544,1143544,sucursales,1,-40.8148,-63.0052,Viedma,7790070507389,Hipermercado,AR-R,,,438.0,,,True,Saavedra 1455,Cooperativa Obrera Limitada de Consumo y Vivienda,Viedma,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143545,1143545,sucursales,1,-35.02964231976656,-63.01698911196581,Gral. Villegas,7790070507389,Supermercado,AR-B,,,429.0,,,True,Castelli 589,Cooperativa Obrera Limitada de Consumo y Vivienda,General Villegas,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143546,1143546,sucursales,1,-38.97937161628803,-67.82285857207171,Allen I,7790070507389,Supermercado,AR-R,,,438.0,,,True,San Martín 454,Cooperativa Obrera Limitada de Consumo y Vivienda,Allen,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143547,1143547,sucursales,1,-38.956135894116365,-67.92118155965,Fernandez Oro I,7790070507389,Supermercado,AR-R,,,438.0,,,True,San Martín 22,Cooperativa Obrera Limitada de Consumo y Vivienda,Fernandez Oro,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143548,1143548,sucursales,1,-38.82372106855116,-68.06926095494418,Cinco Saltos II,7790070507389,Supermercado,AR-R,,,438.0,,,True,Av. Cipolletti 210,Cooperativa Obrera Limitada de Consumo y Vivienda,Cinco Saltos,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143549,1143549,sucursales,1,-38.92571760414162,-68.08393585612066,Neuquén I,7790070507389,Supermercado,AR-Q,,,438.0,,,True,Piquen 1780,Cooperativa Obrera Limitada de Consumo y Vivienda,Neuquén,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143550,1143550,sucursales,1,-38.98795493473555,-61.28911900537787,Monte Hermoso I,7790070507389,Supermercado,AR-B,,,429.0,,,True,Patagonia 145,Cooperativa Obrera Limitada de Consumo y Vivienda,Monte Hermoso,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143551,1143551,sucursales,1,-37.46528120231377,-61.93027533960344,Cnel.Suarez II,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. San Martín 477,Cooperativa Obrera Limitada de Consumo y Vivienda,Coronel Suarez,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143552,1143552,sucursales,1,-37.24858428437731,-61.2608061433275,Gral.La Madrid II,7790070507389,Supermercado,AR-B,,,442.0,,,True,Mitre 551,Cooperativa Obrera Limitada de Consumo y Vivienda,General La Madrid,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143553,1143553,sucursales,1,-39.258333083488765,-62.613743305555545,Mayor Buratovich,7790070507389,Supermercado,AR-B,,,450.0,,,True,Sarmiento 942,Cooperativa Obrera Limitada de Consumo y Vivienda,Mayor Buratovich,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143554,1143554,sucursales,1,-38.82795457624873,-62.69594872006565,Medanos,7790070507389,Supermercado,AR-B,,,429.0,,,True,Bustamante 403,Cooperativa Obrera Limitada de Consumo y Vivienda,Médanos,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143555,1143555,sucursales,1,-38.7364,-62.2697,B° San Martín,7790070507389,Supermercado,AR-B,,,417.0,,,True,Brickman 882,Cooperativa Obrera Limitada de Consumo y Vivienda,Bahía Blanca,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143556,1143556,sucursales,1,-39.91463597498252,-62.62024569512505,Villalonga,7790070507389,Supermercado,AR-B,,,450.0,,,True,Don Bosco 172,Cooperativa Obrera Limitada de Consumo y Vivienda,Villalonga,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143557,1143557,sucursales,1,-36.23153688864939,-61.11475968369632,Bolivar,7790070507389,Supermercado,AR-B,,,442.0,,,True,General Paz 98,Cooperativa Obrera Limitada de Consumo y Vivienda,Bolivar,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143558,1143558,sucursales,1,-38.0526,-57.561,Mar del Plata I,7790070507389,Supermercado,AR-B,,,417.0,,,True,Fortunato De La Plaza 3471,Cooperativa Obrera Limitada de Consumo y Vivienda,Mar del Plata,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143559,1143559,sucursales,1,-37.95745091924479,-57.56933015589311,Mar del Plata II,7790070507389,Hipermercado,AR-B,,,417.0,,,True,Av. Constitución 6581,Cooperativa Obrera Limitada de Consumo y Vivienda,Mar del Plata,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143560,1143560,sucursales,1,-36.30096076498136,-61.71770417699008,Henderson,7790070507389,Supermercado,AR-B,,,442.0,,,True,Florida 537,Cooperativa Obrera Limitada de Consumo y Vivienda,Henderson,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143561,1143561,sucursales,1,-38.829058721432936,-68.13936831736544,Centenario 6,7790070507389,Supermercado,AR-Q,,,438.0,,,True,Canadá 835,Cooperativa Obrera Limitada de Consumo y Vivienda,Centenario,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143562,1143562,sucursales,1,-38.827336073551486,-68.12438079712592,Centenario 7,7790070507389,Supermercado,AR-Q,,,438.0,,,True,Ballester 383,Cooperativa Obrera Limitada de Consumo y Vivienda,Centenario,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143563,1143563,sucursales,1,-37.543647060773054,-60.79845738577575,Laprida,7790070507389,Supermercado,AR-B,,,442.0,,,True,Av. San Martín 980,Cooperativa Obrera Limitada de Consumo y Vivienda,Laprida,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143564,1143564,sucursales,1,-38.981452491052856,-61.28792309761593,Monte Hermoso II,7790070507389,Supermercado,AR-B,,,429.0,,,True,Av. Intendente Majluf 798,Cooperativa Obrera Limitada de Consumo y Vivienda,Monte Hermoso,Cooperativa Obrera Limitada de Consumo y Vivienda,13,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143565,1143565,sucursales,1,-34.5971373,-58.4976429,1 - VILLA DEL PARQUE,7790070507389,Autoservicio,AR-C,,,402.0,,,True,Cl Beiro 3146,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143566,1143566,sucursales,1,-34.601775,-58.5618167,10 - CASEROS,7790070507389,Autoservicio,AR-B,,,402.0,,,True,Cl San Martin 2146,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143567,1143567,sucursales,1,-34.5247293,-58.5473185,100 - VILLA ADELINA,7790070507389,Autoservicio,AR-B,,,402.0,,,True,Av Parana 6370,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143568,1143568,sucursales,1,-34.80887,-58.388804,1002 - ADROGUE,7790070507389,Autoservicio,AR-B,,,402.0,,,True,Cl Espora 1462,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143569,1143569,sucursales,1,-34.4887679,-58.7246946,1003 - GRAND BOURG,7790070507389,Autoservicio,AR-B,,,402.0,,,True,Cl El Callao 1242,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143570,1143570,sucursales,1,-34.531566,-58.5262106,1004 - VICENTE LOPEZ,7790070507389,Autoservicio,AR-B,,,402.0,,,True,Cl Dalmanico Velez Sarfield 4864,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143571,1143571,sucursales,1,-34.6878905,-58.5225796,1006 - TABLADA,7790070507389,Autoservicio,AR-B,,,402.0,,,True,Cl J. S. Crovara 2472,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
1143572,1143572,sucursales,1,-34.643977,-58.683783,1007 - ITUIZANGO,7790070507389,Autoservicio,AR-B,,,402.0,,,True,Cl Cnl.C.F.De Brandsen 1957,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,CRUZ DE MALTA,Yerba Mate Hojas mas Grandes Cruz de Malta 500 Gr,500.0 gr,2022-08-24,Cluster 2
